,Date,Open,High,Low,Close,Volume,sqrt_Volume,Close_t-1,Close_t-2,Volume_t-1,SMA_5,STD_5,EMV_5,rsi,rsi_result,macd,macd_signal,macd_diff,macd_result,bb_upper,bb_lower,bb_width,bb_result,adx,adx_pos,adx_neg,adx_result,Daily_Return,Close_Diff_t-1,future_return_5,Year,Quarter,Day,Month,Weekday,target,target_encoded
3763,2017-01-17,25.65669494456869,25.788946456535665,25.524443432601725,25.5905704498291,32141000,5669.303308167592,25.722824096679688,25.326068878173828,6542.858702432753,25.550894927978515,0.15925198495631468,25.529094269589972,64.2584327289376,neutral,0.5359084310539046,0.5021367141794646,0.03377171687444003,hold,26.152233826852953,23.4418945911158,2.710339235737152,Sell_signal,29.11277423056581,27.29067957265186,12.847135851993494,strong_uptrend,-0.005141490154949913,0.3967552185058594,buy,2017,1,17,1,1,hold,1
3764,2017-01-18,25.59056830385514,25.656692793049665,25.45831680297852,25.45831680297852,23665000,4864.668539582116,25.5905704498291,25.722824096679688,5669.303308167592,25.511219406127932,0.15079060153061363,25.505501780719488,61.71169902779034,neutral,0.5132304860872772,0.5043554685610272,0.008875017526249973,hold,26.20278462332925,23.53681956368247,2.66596505964678,Sell_signal,29.305838313720056,26.28944865867238,13.598750339985347,strong_uptrend,-0.00516806169326578,-0.13225364685058594,buy,2017,1,18,1,2,hold,1
3765,2017-01-19,25.45831680297852,25.52444129217304,25.32606530210189,25.45831680297852,32121000,5667.5391485193995,25.45831680297852,25.5905704498291,4864.668539582116,25.51121940612793,0.15079060153061363,25.48977345480583,61.71169902779034,neutral,0.4896140849186992,0.5014071918325615,-0.011793106913862372,sell,26.247747793620476,23.624107369953748,2.6236404236667283,Sell_signal,28.90188276880678,25.290237022070094,15.615776399926814,strong_uptrend,0.0,-0.13225364685058238,buy,2017,1,19,1,3,hold,1
3766,2017-01-20,25.59056968798824,25.656694180759285,25.458318179958447,25.52444267272949,33027000,5746.912214398268,25.45831680297852,25.45831680297852,5667.5391485193995,25.55089416503906,0.11065139667498937,25.501329860780384,62.57186973078493,neutral,0.4708065569756599,0.49528706486118124,-0.024480507885521363,hold,26.2810273528864,23.736303198261066,2.544724154625335,Sell_signal,28.867834050039388,26.917288320548156,15.001724727608694,strong_uptrend,0.002597417192295781,0.0,buy,2017,1,20,1,4,hold,1
3767,2017-01-23,25.59057257373641,25.722824096679688,25.45832105079313,25.722824096679688,24963000,4996.298629986002,25.52444267272949,25.45831680297852,5746.912214398268,25.55089416503906,0.11065139667498937,25.575161272746822,65.10466568710149,neutral,0.46653129617329014,0.489535911123603,-0.023004614950312863,hold,26.31499872250282,23.87425832705773,2.44074039544509,Sell_signal,29.002776517717912,26.814902048352597,14.199951739564293,strong_uptrend,0.007772213736214173,0.06612586975096946,buy,2017,1,23,1,0,hold,1
3768,2017-01-24,25.722822978098907,26.97920608520508,25.722822978098907,26.97920608520508,128983000,11357.068283672508,25.722824096679688,25.52444267272949,4996.298629986002,25.828621292114256,0.6522679423539972,26.04317621023291,76.1242372281555,overbought,0.5580893411116534,0.5032465971212131,0.05484274399044031,buy,26.611986298525082,23.8748354483011,2.7371508502239834,Sell_signal,31.106276000699946,42.527435812833986,11.151277913393983,strong_uptrend,0.04884308129633275,0.19838142395019887,hold,2017,1,24,1,1,hold,1
3769,2017-01-25,26.979206306430388,27.243709342983667,26.582454274088374,27.11145782470703,74923000,8655.807299148935,26.97920608520508,25.722824096679688,11357.068283672508,26.15924949645996,0.8160549892052449,26.399270081724286,76.94940793973021,overbought,0.6340128559254907,0.5293998488820687,0.10461300704342202,hold,26.887859267527272,23.896527558034254,2.991331709493018,Sell_signal,33.30626714648814,42.253258868206984,9.941495111636012,strong_uptrend,0.0049019878155152075,1.2563819885253942,hold,2017,1,25,1,2,sell,2
3770,2017-01-26,27.7727165222168,28.43397167750767,27.375964438037563,27.7727165222168,121160000,11007.270324653611,27.11145782470703,26.97920608520508,8655.807299148935,26.622129440307617,0.9623490754344899,26.857085561888457,80.56602746093196,overbought,0.739021855014883,0.5713242501086315,0.16769760490625152,hold,27.283548159617567,23.86452961443029,3.419018545187278,Sell_signal,36.130580977038484,51.29691661986823,8.05848705423869,strong_uptrend,0.024390377743064517,0.13225173950194957,sell,2017,1,26,1,3,sell,2
3771,2017-01-27,27.772706734921154,27.90495822387063,27.37595479056008,27.64045524597168,43895000,6625.330180451387,27.7727165222168,27.11145782470703,11007.270324653611,27.045331954956055,0.8125626647680563,27.118208789916196,77.932221427358,overbought,0.8023212042874199,0.6175236409443893,0.18479756334303066,hold,27.54924615990319,23.949296435006474,3.5999497248967174,Sell_signal,38.75312715471856,47.427268028563596,7.4507223380911665,strong_uptrend,-0.004762273655849247,0.6612586975097692,hold,2017,1,27,1,4,sell,2
3772,2017-01-30,27.508203757022205,27.772706734921154,27.37595479056008,27.64045524597168,28986000,5383.864782848841,27.64045524597168,27.7727165222168,6625.330180451387,27.42885818481445,0.35732169961372173,27.29229094193469,77.932221427358,overbought,0.842771449964907,0.6625732027484929,0.1801982472164142,hold,27.778442701243762,24.04411398515761,3.7343287160861536,Sell_signal,41.18834860542149,44.70351813451298,7.022827057115796,strong_uptrend,0.0,-0.13226127624512074,hold,2017,1,30,1,0,sell,2
3773,2017-01-31,27.50821050425173,27.50821050425173,26.71470642089844,26.71470642089844,70486000,8395.594082612617,27.64045524597168,27.64045524597168,5383.864782848841,27.375958251953126,0.44848325074547957,27.099762768255943,61.58819245153854,neutral,0.7910100957181783,0.68826058134243,0.10274951437574831,hold,27.832080518089647,24.18224061838496,3.6498398997046877,Sell_signal,41.39813351798222,39.06589903011651,15.145108888318951,strong_uptrend,-0.033492531755899946,0.0,hold,2017,1,31,1,1,hold,1
3774,2017-02-01,26.71470642089844,27.111458462575083,26.450203378122037,26.71470642089844,80764000,8986.87932488247,26.71470642089844,27.64045524597168,8395.594082612617,27.296607971191406,0.5339382168312939,26.97141065247011,61.588192451538546,neutral,0.7414419680807924,0.6988968586901025,0.042545109390689895,hold,27.84181161864239,24.384111347361028,3.457700271281361,Sell_signal,40.9052692523205,35.611265582305826,17.343063304909805,strong_uptrend,0.0,-0.9257488250732386,hold,2017,1,1,2,2,hold,1
3775,2017-02-02,26.582454899510235,26.84695541979868,26.582454899510235,26.71470642089844,45951000,6778.716692708142,26.71470642089844,26.71470642089844,8986.87932488247,27.085005950927734,0.5070535140760469,26.885842575279554,61.58819245153854,neutral,0.6941570593269333,0.6979488988174687,-0.003791839490535409,sell,27.878136535801534,24.506488326869363,3.3716482089321715,Sell_signal,40.4476095770632,34.30450073569815,16.706654991732403,strong_uptrend,0.0,0.0,hold,2017,1,2,2,3,sell,2
3776,2017-02-03,26.714705792365013,27.50820985704904,26.582454274088374,27.11145782470703,69129000,8314.385124589791,26.71470642089844,26.71470642089844,6778.716692708142,26.979206466674803,0.40762151331479585,26.961047658422046,65.46505327804206,neutral,0.680849541270014,0.6945290273079777,-0.013679486037963762,hold,27.975816578668006,24.560897021490685,3.4149195571773205,Sell_signal,40.78176286336026,38.81535509159037,14.676673163582961,strong_uptrend,0.014851422941268622,0.0,sell,2017,1,3,2,4,sell,2
3777,2017-02-06,27.111455325400108,27.640458827251845,26.846952313230403,27.508207321166992,62098000,7880.228423085209,27.11145782470703,26.71470642089844,8314.385124589791,26.952756881713867,0.35486449726515673,27.14343421267036,68.85073314754361,neutral,0.6943139864841044,0.6944860191432032,-0.0001720326590988197,hold,28.127221293504764,24.588030629102658,3.5391906644021063,Sell_signal,41.22439598997936,36.581643466049144,13.196537625054027,strong_uptrend,0.014634015589467753,0.3967514038085902,sell,2017,1,6,2,0,sell,2
3778,2017-02-07,27.243709342983667,27.375960861260307,26.979206306430388,27.11145782470703,43756000,6614.831819479616,27.508207321166992,27.11145782470703,7880.228423085209,27.032107162475587,0.3319453561223089,27.13277541668258,62.27580331118961,neutral,0.6653011106637621,0.6886490374473151,-0.02334792678355302,hold,28.179068031479794,24.71472278578095,3.464345245698844,Sell_signal,41.63541246469709,34.11180125773466,12.305561645250988,strong_uptrend,-0.01442294991555737,0.39674949645996094,sell,2017,1,7,2,1,sell,2
3779,2017-02-08,27.111457602397277,27.24370911958947,26.84695456801288,26.97920608520508,43053000,6561.478491925429,27.11145782470703,27.508207321166992,6614.831819479616,27.085007095336913,0.286711595747213,27.081585639523414,60.21169216853093,neutral,0.6244384496970845,0.675806919897269,-0.051368470200184535,hold,28.22027581579973,24.805766168758375,3.4145096470413563,Sell_signal,41.62143228976495,32.347792487832066,13.392964557454876,strong_uptrend,-0.004878075548612748,-0.39674949645996094,sell,2017,1,8,2,2,sell,2
3780,2017-02-09,27.111456687599738,27.243708200329493,26.053449630737305,26.053449630737305,128031000,11315.07843543296,26.97920608520508,27.11145782470703,6561.478491925429,26.952755737304688,0.5404512608271012,26.738873636594708,48.17481487060725,neutral,0.5114579189571415,0.6429371197092436,-0.13147920075210207,hold,28.1953326807054,24.89022258662859,3.3051100940768094,Buy_signal,39.630108567859,27.71708157245459,21.019290592912927,strong_uptrend,-0.034313702617640995,-0.13225173950194957,hold,2017,1,9,2,3,buy,0
3781,2017-02-10,26.317947145908988,26.317947145908988,25.98731966286368,26.18569564819336,132435000,11508.040667289979,26.053449630737305,26.97920608520508,11315.07843543296,26.76760330200195,0.6245274148480967,26.554480973794256,49.72109905383272,neutral,0.4276613686991766,0.5998819695072302,-0.17222060080805357,hold,28.15195630053562,25.01956164380032,3.1323946567353005,Buy_signal,37.64070166503426,26.578872877880077,20.97748871173714,strong_uptrend,0.005075950376261629,-0.925756454467777,hold,2017,1,10,2,4,buy,0
